hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
8706,11828,family,2,12057011413,1,90512,520,-82.55089633666071,28.079917711217163,33625
8706,11829,family,2,12057011413,1,90512,520,-82.55089633666071,28.079917711217163,33625
8707,11830,family,2,12057011413,1,19497,112,-82.5508920901239,28.080106834217418,33625
8707,11831,family,2,12057011413,1,19497,112,-82.5508920901239,28.080106834217418,33625
8708,11832,family,2,12057011413,1,43612,250,-82.55084667785492,28.080311046494277,33625
8708,11834,family,2,12057011413,1,43612,250,-82.55084667785492,28.080311046494277,33625
8709,11835,family,2,12057011413,1,42931,246,-82.55087876569242,28.08059246751551,33625
8709,11837,family,2,12057011413,1,42931,246,-82.55087876569242,28.08059246751551,33625
8710,11838,family,2,12057011413,1,45339,260,-82.55121074886013,28.08066119608293,33625
8710,11840,family,2,12057011413,1,45339,260,-82.55121074886013,28.08066119608293,33625
8710,11841,family,2,12057011413,2,57296,329,-82.55121074886013,28.08066119608293,33625
8710,11842,family,2,12057011413,2,57296,329,-82.55121074886013,28.08066119608293,33625
8711,11843,family,2,12057011413,1,130039,746,-82.55150163621914,28.08057908215782,33625
8711,11844,family,2,12057011413,1,130039,746,-82.55150163621914,28.08057908215782,33625
8712,11846,family,2,12057011413,1,66930,384,-82.55148402882728,28.080305366997468,33625
8712,11847,family,2,12057011413,1,66930,384,-82.55148402882728,28.080305366997468,33625
8713,11848,family,2,12057011413,1,58778,337,-82.55145146087366,28.08010624414424,33625
8713,11849,family,2,12057011413,1,58778,337,-82.55145146087366,28.08010624414424,33625
8714,11852,family,2,12057011413,1,119623,687,-82.55144908284018,28.07990980737224,33625
8714,11853,family,2,12057011413,1,119623,687,-82.55144908284018,28.07990980737224,33625
8715,11854,family,2,12057011413,1,43534,250,-82.5514438080142,28.079712475514043,33625
8715,11855,family,2,12057011413,1,43534,250,-82.5514438080142,28.079712475514043,33625
8716,11856,family,2,12057011413,1,62291,358,-82.55144556925757,28.079522218953404,33625
8716,11858,family,2,12057011413,1,62291,358,-82.55144556925757,28.079522218953404,33625
8717,11859,family,2,12057011413,1,12203,70,-82.55144515664078,28.079295637006965,33625
8717,11860,family,2,12057011413,1,12203,70,-82.55144515664078,28.079295637006965,33625
8718,11861,family,2,12057011413,1,232417,1334,-82.55180542761903,28.07928202625522,33625
8718,11863,family,2,12057011413,1,232417,1334,-82.55180542761903,28.07928202625522,33625
8719,11864,family,2,12057011413,1,94212,541,-82.55182006710275,28.07950713434933,33625
8719,11865,family,2,12057011413,1,94212,541,-82.55182006710275,28.07950713434933,33625
8720,11867,family,2,12057011413,1,104199,598,-82.55183191323039,28.079694208373223,33625
8720,11869,family,2,12057011413,1,104199,598,-82.55183191323039,28.079694208373223,33625
8721,11870,family,2,12057011413,1,9643,55,-82.55184147661186,28.07988908728469,33625
8721,11871,family,2,12057011413,1,9643,55,-82.55184147661186,28.07988908728469,33625
8722,11872,family,2,12057011413,1,146984,844,-82.55185381138332,28.080088614373384,33625
8722,11873,family,2,12057011413,1,146984,844,-82.55185381138332,28.080088614373384,33625
8723,11874,family,2,12057011413,1,225857,1297,-82.5518390683312,28.0802954756027,33625
8723,11876,family,2,12057011413,1,225857,1297,-82.5518390683312,28.0802954756027,33625
8724,11877,family,2,12057011413,1,42700,245,-82.55186127387259,28.080588433687986,33625
8724,11878,family,2,12057011413,1,42700,245,-82.55186127387259,28.080588433687986,33625
8724,11879,family,2,12057011413,2,41703,239,-82.55186127387259,28.080588433687986,33625
8724,11881,family,2,12057011413,2,41703,239,-82.55186127387259,28.080588433687986,33625
8725,11882,family,2,12057011413,1,44083,253,-82.55220477560759,28.080667985661407,33625
8725,11885,family,2,12057011413,1,44083,253,-82.55220477560759,28.080667985661407,33625
8726,11887,family,2,12057011413,1,61009,350,-82.55251230631175,28.08056820828852,33625
8726,11888,family,2,12057011413,1,61009,350,-82.55251230631175,28.08056820828852,33625
8727,11890,family,2,12057011413,1,11044,63,-82.55246296862991,28.080253161941872,33625
8727,11891,family,2,12057011413,1,11044,63,-82.55246296862991,28.080253161941872,33625
8728,11892,family,2,12057011413,1,83030,477,-82.55240801608682,28.080041960508485,33625
8728,11894,family,2,12057011413,1,83030,477,-82.55240801608682,28.080041960508485,33625
8729,11897,family,2,12057011413,1,175381,1007,-82.55238395691738,28.079847637662887,33625
8729,11898,family,2,12057011413,1,175381,1007,-82.55238395691738,28.079847637662887,33625
8730,11900,family,2,12057011413,1,19111,110,-82.55236633733836,28.07965705922051,33625
8730,11901,family,2,12057011413,1,19111,110,-82.55236633733836,28.07965705922051,33625
8731,11902,family,2,12057011413,1,176003,1010,-82.55234730111431,28.07946279721906,33625
8731,11903,family,2,12057011413,1,176003,1010,-82.55234730111431,28.07946279721906,33625
8732,11904,family,2,12057011413,1,25514,146,-82.55232731815669,28.079238869928048,33625
8732,11905,family,2,12057011413,1,25514,146,-82.55232731815669,28.079238869928048,33625
8733,11906,family,2,12057011413,1,115698,664,-82.55267875473986,28.079211339458613,33625
8733,11907,family,2,12057011413,1,115698,664,-82.55267875473986,28.079211339458613,33625
8734,11908,family,2,12057011413,1,112910,648,-82.55270070578166,28.07942860845504,33625
8734,11909,family,2,12057011413,1,112910,648,-82.55270070578166,28.07942860845504,33625
8734,11911,family,2,12057011413,2,16022,92,-82.55270070578166,28.07942860845504,33625
8734,11912,family,2,12057011413,2,16022,92,-82.55270070578166,28.07942860845504,33625
8735,11913,family,2,12057011413,1,222923,1280,-82.55271758664911,28.079623432793284,33625
8735,11915,family,2,12057011413,1,222923,1280,-82.55271758664911,28.079623432793284,33625
8736,11916,family,2,12057011413,1,38388,220,-82.55273540820058,28.079844632129465,33625
8736,11917,family,2,12057011413,1,38388,220,-82.55273540820058,28.079844632129465,33625
8737,11919,family,2,12057011413,1,131333,754,-82.55280978663691,28.08009070993192,33625
8737,11920,family,2,12057011413,1,131333,754,-82.55280978663691,28.08009070993192,33625
8738,11922,family,2,12057011413,1,47723,274,-82.55287645348031,28.08035880610894,33625
8738,11923,family,2,12057011413,1,47723,274,-82.55287645348031,28.08035880610894,33625
8739,11924,family,2,12057011413,1,75550,434,-82.55304542288631,28.080543574081023,33625
8739,11925,family,2,12057011413,1,75550,434,-82.55304542288631,28.080543574081023,33625
8740,11926,family,2,12057011413,1,18319,105,-82.55334492027534,28.08059022358515,33625
8740,11927,family,2,12057011413,1,18319,105,-82.55334492027534,28.08059022358515,33625
8741,11928,family,2,12057011413,1,23884,137,-82.55361917205988,28.08061523233405,33625
8741,11929,family,2,12057011413,1,23884,137,-82.55361917205988,28.08061523233405,33625
8742,11933,family,2,12057011413,1,205056,1177,-82.55386029176748,28.080602152789677,33625
8742,11934,family,2,12057011413,1,205056,1177,-82.55386029176748,28.080602152789677,33625
8743,11935,family,2,12057011413,1,70231,403,-82.55408520560017,28.080603996934357,33625
8743,11937,family,2,12057011413,1,70231,403,-82.55408520560017,28.080603996934357,33625
8744,11940,family,2,12057011413,1,110263,633,-82.55430002751507,28.08060623953076,33625
8744,11941,family,2,12057011413,1,110263,633,-82.55430002751507,28.08060623953076,33625
8745,11942,family,2,12057011413,1,77124,443,-82.55450864535624,28.08060743393616,33625
8745,11944,family,2,12057011413,1,77124,443,-82.55450864535624,28.08060743393616,33625
8746,11945,family,2,12057011413,1,89686,515,-82.55473417286787,28.08061004753811,33625
8746,11949,family,2,12057011413,1,89686,515,-82.55473417286787,28.08061004753811,33625
8747,11950,family,2,12057011413,1,117686,676,-82.55495800174903,28.0806119850019,33625
8747,11951,family,2,12057011413,1,117686,676,-82.55495800174903,28.0806119850019,33625
8748,11953,family,2,12057011413,1,38961,224,-82.55517924904107,28.080612530687866,33625
8748,11955,family,2,12057011413,1,38961,224,-82.55517924904107,28.080612530687866,33625
8749,11958,family,2,12057011413,1,44897,258,-82.55520048347337,28.080121444702147,33625
8749,11959,family,2,12057011413,1,44897,258,-82.55520048347337,28.080121444702147,33625
8750,11960,family,2,12057011413,1,183179,1052,-82.55493835292019,28.08012033321913,33625
8750,11961,family,2,12057011413,1,183179,1052,-82.55493835292019,28.08012033321913,33625
8750,11962,family,2,12057011413,2,114595,658,-82.55493835292019,28.08012033321913,33625
8750,11963,family,2,12057011413,2,114595,658,-82.55493835292019,28.08012033321913,33625
8751,11964,family,2,12057011413,1,105589,606,-82.55471510999068,28.08012007402213,33625
8751,11965,family,2,12057011413,1,105589,606,-82.55471510999068,28.08012007402213,33625
8752,11968,family,2,12057011413,1,104775,601,-82.55450853103761,28.08011790248189,33625
8752,11969,family,2,12057011413,1,104775,601,-82.55450853103761,28.08011790248189,33625
8753,11970,family,2,12057011413,1,195701,1123,-82.5542932354438,28.080117657176704,33625
8753,11972,family,2,12057011413,1,195701,1123,-82.5542932354438,28.080117657176704,33625
8754,11974,family,2,12057011413,1,14192,81,-82.55407575458023,28.080114503673155,33625
8754,11976,family,2,12057011413,1,14192,81,-82.55407575458023,28.080114503673155,33625
8754,11977,family,2,12057011413,2,44510,256,-82.55407575458023,28.080114503673155,33625
8754,11978,family,2,12057011413,2,44510,256,-82.55407575458023,28.080114503673155,33625
8755,11980,family,2,12057011413,1,208487,1197,-82.55385732736055,28.080116191005413,33625
8755,11983,family,2,12057011413,1,208487,1197,-82.55385732736055,28.080116191005413,33625
8756,11984,family,2,12057011413,1,118947,683,-82.55362364962971,28.08010433200988,33625
8756,11985,family,2,12057011413,1,118947,683,-82.55362364962971,28.08010433200988,33625
8757,11988,family,2,12057011413,1,39060,224,-82.5534478999157,28.07995285065742,33625
8757,11989,family,2,12057011413,1,39060,224,-82.5534478999157,28.07995285065742,33625
8758,11991,family,2,12057011413,1,35854,206,-82.5533062230091,28.07979713415964,33625
8758,11992,family,2,12057011413,1,35854,206,-82.5533062230091,28.07979713415964,33625
8759,11993,family,2,12057011413,1,48755,280,-82.5533770747425,28.079597002198334,33625
8759,11994,family,2,12057011413,1,48755,280,-82.5533770747425,28.079597002198334,33625
8760,11995,family,2,12057011413,1,57818,332,-82.55337306823168,28.079403180092683,33625
8760,11998,family,2,12057011413,1,57818,332,-82.55337306823168,28.079403180092683,33625
8761,11999,family,2,12057011413,1,85697,492,-82.55337926685546,28.07922105038652,33625
8761,12000,family,2,12057011413,1,85697,492,-82.55337926685546,28.07922105038652,33625
8762,12001,family,2,12057011413,1,45173,259,-82.55337674131289,28.07902545585917,33625
8762,12003,family,2,12057011413,1,45173,259,-82.55337674131289,28.07902545585917,33625
8763,12004,family,2,12057011413,1,27669,159,-82.55339924203324,28.078801161267865,33625
8763,12005,family,2,12057011413,1,27669,159,-82.55339924203324,28.078801161267865,33625
8764,12006,family,2,12057011413,1,180537,1036,-82.55341966574372,28.07852957868997,33625
8764,12007,family,2,12057011413,1,180537,1036,-82.55341966574372,28.07852957868997,33625
8765,12008,family,2,12057011413,1,41907,241,-82.55334382909936,28.07831397219199,33625
8765,12009,family,2,12057011413,1,41907,241,-82.55334382909936,28.07831397219199,33625
8766,12011,family,2,12057011413,1,83807,481,-82.55306685999122,28.07824292180636,33625
8766,12013,family,2,12057011413,1,83807,481,-82.55306685999122,28.07824292180636,33625
8767,12014,family,2,12057011413,1,53859,309,-82.55295756316772,28.078054486197427,33625
8767,12015,family,2,12057011413,1,53859,309,-82.55295756316772,28.078054486197427,33625
8768,12016,family,2,12057011413,1,137103,787,-82.55316062648663,28.07788545099596,33625
8768,12017,family,2,12057011413,1,137103,787,-82.55316062648663,28.07788545099596,33625
8769,12018,family,2,12057011413,1,31089,178,-82.55320328344429,28.07769930856597,33625
8769,12019,family,2,12057011413,1,31089,178,-82.55320328344429,28.07769930856597,33625
8770,12020,family,2,12057011413,1,17804,102,-82.55322588364648,28.077505531519023,33625
8770,12021,family,2,12057011413,1,17804,102,-82.55322588364648,28.077505531519023,33625
8771,12022,family,2,12057011413,1,58991,339,-82.55326614689157,28.077319996025015,33625
8771,12024,family,2,12057011413,1,58991,339,-82.55326614689157,28.077319996025015,33625
8772,12025,family,2,12057011413,1,161752,929,-82.55328582172696,28.07713001487486,33625
8772,12026,family,2,12057011413,1,161752,929,-82.55328582172696,28.07713001487486,33625
8773,12030,family,2,12057011413,1,50154,288,-82.55331347921432,28.076938204169224,33625
8773,12031,family,2,12057011413,1,50154,288,-82.55331347921432,28.076938204169224,33625
8774,12032,family,2,12057011413,1,10281,59,-82.55247744191188,28.076820080460852,33625
8774,12034,family,2,12057011413,1,10281,59,-82.55247744191188,28.076820080460852,33625
8775,12035,family,2,12057011413,1,152617,876,-82.55221649444445,28.07680431027555,33625
8775,12036,family,2,12057011413,1,152617,876,-82.55221649444445,28.07680431027555,33625
8776,12037,family,2,12057011413,1,70279,403,-82.55198668504535,28.076807155969156,33625
8776,12038,family,2,12057011413,1,70279,403,-82.55198668504535,28.076807155969156,33625
8777,12039,family,2,12057011413,1,28914,166,-82.55176799216713,28.07679906644508,33625
8777,12040,family,2,12057011413,1,28914,166,-82.55176799216713,28.07679906644508,33625
8778,12041,family,2,12057011413,1,94754,544,-82.5515397340748,28.07679843416251,33625
8778,12042,family,2,12057011413,1,94754,544,-82.5515397340748,28.07679843416251,33625
8779,12044,family,2,12057011413,1,128955,740,-82.55132555239751,28.076795012414333,33625
8779,12045,family,2,12057011413,1,128955,740,-82.55132555239751,28.076795012414333,33625
8780,12046,family,2,12057011413,1,30959,178,-82.55111073164989,28.07679277233272,33625
8780,12047,family,2,12057011413,1,30959,178,-82.55111073164989,28.07679277233272,33625
8781,12049,family,2,12057011413,1,42881,246,-82.55086825635478,28.076787210577265,33625
8781,12051,family,2,12057011413,1,42881,246,-82.55086825635478,28.076787210577265,33625
8782,12052,family,2,12057011413,1,114707,658,-82.55229947254087,28.077600242308232,33625
8782,12053,family,2,12057011413,1,114707,658,-82.55229947254087,28.077600242308232,33625
8783,12054,family,2,12057011413,1,134267,771,-82.55205202521938,28.07759188023054,33625
8783,12055,family,2,12057011413,1,134267,771,-82.55205202521938,28.07759188023054,33625
8784,12057,family,2,12057011413,1,44189,254,-82.55181486837864,28.077589728111622,33625
8784,12059,family,2,12057011413,1,44189,254,-82.55181486837864,28.077589728111622,33625
8785,12060,family,2,12057011413,1,95310,547,-82.55158331206411,28.077586299724693,33625
8785,12061,family,2,12057011413,1,95310,547,-82.55158331206411,28.077586299724693,33625
8786,12062,family,2,12057011413,1,32753,188,-82.55135066319905,28.077584159768985,33625
8786,12063,family,2,12057011413,1,32753,188,-82.55135066319905,28.077584159768985,33625
8787,12064,family,2,12057011413,1,22703,130,-82.55111212031348,28.077581196210915,33625
8787,12067,family,2,12057011413,1,22703,130,-82.55111212031348,28.077581196210915,33625
8788,12068,family,2,12057011413,1,43865,252,-82.55085888234343,28.07757663713353,33625
8788,12070,family,2,12057011413,1,43865,252,-82.55085888234343,28.07757663713353,33625
8788,12071,family,2,12057011413,2,159463,915,-82.55085888234343,28.07757663713353,33625
8788,12073,family,2,12057011413,2,159463,915,-82.55085888234343,28.07757663713353,33625
8789,12074,family,2,12057011413,1,63319,363,-82.55086263611214,28.07724939086513,33625
8789,12075,family,2,12057011413,1,63319,363,-82.55086263611214,28.07724939086513,33625
8790,12076,family,2,12057011413,1,44214,254,-82.55111468636201,28.07724991791218,33625
8790,12078,family,2,12057011413,1,44214,254,-82.55111468636201,28.07724991791218,33625
8791,12080,family,2,12057011413,1,131982,758,-82.55135275844339,28.07725245726041,33625
8791,12085,family,2,12057011413,1,131982,758,-82.55135275844339,28.07725245726041,33625
8792,12086,family,2,12057011413,1,89664,515,-82.55158602422213,28.077254446845476,33625
8792,12087,family,2,12057011413,1,89664,515,-82.55158602422213,28.077254446845476,33625
8793,12088,family,2,12057011413,1,56353,323,-82.5518180851283,28.07725700987806,33625
8793,12089,family,2,12057011413,1,56353,323,-82.5518180851283,28.07725700987806,33625
8794,12090,family,2,12057011413,1,166188,954,-82.55205442633249,28.07725969687138,33625
8794,12091,family,2,12057011413,1,166188,954,-82.55205442633249,28.07725969687138,33625
8795,12092,family,2,12057011413,1,127084,730,-82.5523290697817,28.07725257903912,33625
8795,12093,family,2,12057011413,1,127084,730,-82.5523290697817,28.07725257903912,33625
8796,12095,family,2,12057011413,1,62204,357,-82.55270210385494,28.078787238663956,33625
8796,12098,family,2,12057011413,1,62204,357,-82.55270210385494,28.078787238663956,33625
8796,12099,family,2,12057011413,2,9467,54,-82.55270210385494,28.078787238663956,33625
8796,12100,family,2,12057011413,2,9467,54,-82.55270210385494,28.078787238663956,33625
8797,12101,family,2,12057011413,1,42774,246,-82.55244429927524,28.078795100304063,33625
8797,12102,family,2,12057011413,1,42774,246,-82.55244429927524,28.078795100304063,33625
8798,12103,family,2,12057011413,1,38335,220,-82.55221916200166,28.078762966384208,33625
8798,12104,family,2,12057011413,1,38335,220,-82.55221916200166,28.078762966384208,33625
8799,12105,family,2,12057011413,1,130410,749,-82.5520075391825,28.07872348921469,33625
8799,12106,family,2,12057011413,1,130410,749,-82.5520075391825,28.07872348921469,33625
8800,12107,family,2,12057011413,1,190368,1093,-82.55178663702064,28.0787272059574,33625
8800,12108,family,2,12057011413,1,190368,1093,-82.55178663702064,28.0787272059574,33625
8801,12109,family,2,12057011413,1,126121,724,-82.55157423066179,28.078726287083,33625
8801,12111,family,2,12057011413,1,126121,724,-82.55157423066179,28.078726287083,33625
8802,12112,family,2,12057011413,1,19374,111,-82.55136534524236,28.078721393945944,33625
8802,12113,family,2,12057011413,1,19374,111,-82.55136534524236,28.078721393945944,33625
8803,12114,family,2,12057011413,1,24854,143,-82.55114736972493,28.078832452185267,33625
8803,12115,family,2,12057011413,1,24854,143,-82.55114736972493,28.078832452185267,33625
8804,12116,family,2,12057011413,1,74077,425,-82.55090066005606,28.0788286059949,33625
8804,12118,family,2,12057011413,1,74077,425,-82.55090066005606,28.0788286059949,33625
8805,12119,family,2,12057011413,1,51048,293,-82.55098532546606,28.07854988918442,33625
8805,12120,family,2,12057011413,1,51048,293,-82.55098532546606,28.07854988918442,33625
8806,12122,family,2,12057011413,1,35067,201,-82.55096426189196,28.07832507116396,33625
8806,12123,family,2,12057011413,1,35067,201,-82.55096426189196,28.07832507116396,33625
8807,12124,family,2,12057011413,1,45810,263,-82.5508430700378,28.07804226104097,33625
8807,12126,family,2,12057011413,1,45810,263,-82.5508430700378,28.07804226104097,33625
8808,12127,family,2,12057011413,1,29482,169,-82.55108727369348,28.0780411119346,33625
8808,12129,family,2,12057011413,1,29482,169,-82.55108727369348,28.0780411119346,33625
8809,12130,family,2,12057011413,1,42021,241,-82.55131191046516,28.0781503616687,33625
8809,12131,family,2,12057011413,1,42021,241,-82.55131191046516,28.0781503616687,33625
8810,12133,family,2,12057011413,1,121348,697,-82.55152609247926,28.0781639932122,33625
8810,12134,family,2,12057011413,1,121348,697,-82.55152609247926,28.0781639932122,33625
8811,12135,family,2,12057011413,1,110405,634,-82.55174213155951,28.07816829344677,33625
8811,12136,family,2,12057011413,1,110405,634,-82.55174213155951,28.07816829344677,33625
8812,12138,family,2,12057011413,1,130212,747,-82.55195510431705,28.078169556168245,33625
8812,12139,family,2,12057011413,1,130212,747,-82.55195510431705,28.078169556168245,33625
8813,12140,family,2,12057011413,1,1041,6,-82.55223261499461,28.07805754361642,33625
8813,12141,family,2,12057011413,1,1041,6,-82.55223261499461,28.07805754361642,33625
8814,12142,family,2,12057011413,1,50172,288,-82.55230401037234,28.078331549130347,33625
8814,12143,family,2,12057011413,1,50172,288,-82.55230401037234,28.078331549130347,33625
8815,12144,family,2,12057011413,1,106386,611,-82.55033381394607,28.0771984190288,33625
8815,12146,family,2,12057011413,1,106386,611,-82.55033381394607,28.0771984190288,33625
8816,12147,family,2,12057011413,1,27577,158,-82.55033184554193,28.07741755531971,33625
8816,12148,family,2,12057011413,1,27577,158,-82.55033184554193,28.07741755531971,33625
8817,12149,family,2,12057011413,1,40022,230,-82.55032724212386,28.0776076893755,33625
8817,12150,family,2,12057011413,1,40022,230,-82.55032724212386,28.0776076893755,33625
8817,12152,family,2,12057011413,2,17058,98,-82.55032724212386,28.0776076893755,33625
8817,12154,family,2,12057011413,2,17058,98,-82.55032724212386,28.0776076893755,33625
8818,12155,family,2,12057011413,1,126163,724,-82.55032399409296,28.077789541855555,33625
8818,12159,family,2,12057011413,1,126163,724,-82.55032399409296,28.077789541855555,33625
8819,12160,family,2,12057011413,1,25045,144,-82.55032053056912,28.077970453534554,33625
8819,12162,family,2,12057011413,1,25045,144,-82.55032053056912,28.077970453534554,33625
8820,12164,family,2,12057011413,1,94039,540,-82.5503164192003,28.07816303121212,33625
8820,12165,family,2,12057011413,1,94039,540,-82.5503164192003,28.07816303121212,33625
8821,12166,family,2,12057011413,1,149090,856,-82.5503130394387,28.07835529843876,33625
8821,12167,family,2,12057011413,1,149090,856,-82.5503130394387,28.07835529843876,33625
8822,12169,family,2,12057011413,1,53241,306,-82.55030261519894,28.07855580590691,33625
8822,12170,family,2,12057011413,1,53241,306,-82.55030261519894,28.07855580590691,33625
8823,12171,family,2,12057011413,1,147615,847,-82.55030416242322,28.078819174324178,33625
8823,12172,family,2,12057011413,1,147615,847,-82.55030416242322,28.078819174324178,33625
8824,12173,family,2,12057011413,1,91124,523,-82.55005715305053,28.07881729981666,33625
8824,12174,family,2,12057011413,1,91124,523,-82.55005715305053,28.07881729981666,33625
8825,12175,family,2,12057011413,1,40766,234,-82.54984505480982,28.078813038105885,33625
8825,12176,family,2,12057011413,1,40766,234,-82.54984505480982,28.078813038105885,33625
8826,12177,family,2,12057011413,1,25503,146,-82.55040232648398,28.07678354924352,33625
8826,12178,family,2,12057011413,1,25503,146,-82.55040232648398,28.07678354924352,33625
8828,12180,family,2,12057011413,1,111949,643,-82.5556494874798,28.080126560187672,33625
8828,12181,family,2,12057011413,1,111949,643,-82.5556494874798,28.080126560187672,33625
8829,12182,family,2,12057011413,1,142897,820,-82.55590068967018,28.080129276668,33625
8829,12183,family,2,12057011413,1,142897,820,-82.55590068967018,28.080129276668,33625
8830,12184,family,2,12057011413,1,98864,568,-82.55611649264583,28.08012962833806,33625
8830,12186,family,2,12057011413,1,98864,568,-82.55611649264583,28.08012962833806,33625
8831,12188,family,2,12057011413,1,128875,740,-82.55633707303345,28.08013024735777,33625
8831,12189,family,2,12057011413,1,128875,740,-82.55633707303345,28.08013024735777,33625
8832,12190,family,2,12057011413,1,44279,254,-82.55659451567914,28.080097536752543,33625
8832,12192,family,2,12057011413,1,44279,254,-82.55659451567914,28.080097536752543,33625
8833,12194,family,2,12057011413,1,130028,746,-82.55690451147579,28.080177602994794,33625
8833,12195,family,2,12057011413,1,130028,746,-82.55690451147579,28.080177602994794,33625
8834,12196,family,2,12057011413,1,160327,920,-82.5569069442712,28.08057372372365,33625
8834,12197,family,2,12057011413,1,160327,920,-82.5569069442712,28.08057372372365,33625
8835,12198,family,2,12057011413,1,2342,13,-82.55658764416656,28.08066262942481,33625
8835,12199,family,2,12057011413,1,2342,13,-82.55658764416656,28.08066262942481,33625
8836,12200,family,2,12057011413,1,146852,843,-82.55633446718133,28.08062953886469,33625
8836,12201,family,2,12057011413,1,146852,843,-82.55633446718133,28.08062953886469,33625
8837,12202,family,2,12057011413,1,26097,150,-82.55611276037232,28.08062988827059,33625
8837,12203,family,2,12057011413,1,26097,150,-82.55611276037232,28.08062988827059,33625
8838,12205,family,2,12057011413,1,130989,752,-82.55589566238831,28.080628367332505,33625
8838,12206,family,2,12057011413,1,130989,752,-82.55589566238831,28.080628367332505,33625
8839,12208,family,2,12057011413,1,140984,809,-82.55564475380994,28.08062609102395,33625
8839,12212,family,2,12057011413,1,140984,809,-82.55564475380994,28.08062609102395,33625
8841,12214,family,2,12057011413,1,27042,155,-82.55317143789635,28.076719369206224,33625
8841,12215,family,2,12057011413,1,27042,155,-82.55317143789635,28.076719369206224,33625
8842,12216,family,2,12057011413,1,131878,757,-82.55334558498102,28.076571671832703,33625
8842,12217,family,2,12057011413,1,131878,757,-82.55334558498102,28.076571671832703,33625
8843,12219,family,2,12057011413,1,164128,942,-82.55333388897718,28.076317517332885,33625
8843,12221,family,2,12057011413,1,164128,942,-82.55333388897718,28.076317517332885,33625
8844,12222,family,2,12057011413,1,15716,90,-82.55342518869989,28.07604663250001,33625
8844,12223,family,2,12057011413,1,15716,90,-82.55342518869989,28.07604663250001,33625
8845,12224,family,2,12057011413,1,87576,503,-82.55090248473233,28.07653129903773,33625
8845,12227,family,2,12057011413,1,87576,503,-82.55090248473233,28.07653129903773,33625
8846,12228,family,2,12057011413,1,95011,545,-82.55090604177693,28.076336332938517,33625
8846,12229,family,2,12057011413,1,95011,545,-82.55090604177693,28.076336332938517,33625
8847,12231,family,2,12057011413,1,133847,768,-82.55090869006918,28.0761534088501,33625
8847,12232,family,2,12057011413,1,133847,768,-82.55090869006918,28.0761534088501,33625
8848,12233,family,2,12057011413,1,148567,853,-82.55091249025782,28.075964022035024,33625
8848,12234,family,2,12057011413,1,148567,853,-82.55091249025782,28.075964022035024,33625
8849,12235,family,2,12057011413,1,50641,291,-82.55091615755848,28.07577215862317,33625
8849,12237,family,2,12057011413,1,50641,291,-82.55091615755848,28.07577215862317,33625
8850,12239,family,2,12057011413,1,28933,166,-82.55091970532493,28.075579199086533,33625
8850,12240,family,2,12057011413,1,28933,166,-82.55091970532493,28.075579199086533,33625
8851,12241,family,2,12057011413,1,42459,244,-82.55092501163554,28.075364229036047,33625
8851,12242,family,2,12057011413,1,42459,244,-82.55092501163554,28.075364229036047,33625
8852,12245,family,2,12057011413,1,199208,1144,-82.55124081024496,28.07536745666189,33625
8852,12246,family,2,12057011413,1,199208,1144,-82.55124081024496,28.07536745666189,33625
8853,12247,family,2,12057011413,1,69409,398,-82.55123779593188,28.07558250709576,33625
8853,12248,family,2,12057011413,1,69409,398,-82.55123779593188,28.07558250709576,33625
8854,12249,family,2,12057011413,1,26677,153,-82.55123466482087,28.07577560589737,33625
8854,12250,family,2,12057011413,1,26677,153,-82.55123466482087,28.07577560589737,33625
8855,12252,family,2,12057011413,1,160799,923,-82.55123140341486,28.07596789309832,33625
8855,12253,family,2,12057011413,1,160799,923,-82.55123140341486,28.07596789309832,33625
8856,12255,family,2,12057011413,1,126682,727,-82.55121093666946,28.076178649703092,33625
8856,12256,family,2,12057011413,1,126682,727,-82.55121093666946,28.076178649703092,33625
8857,12257,family,2,12057011413,1,192756,1107,-82.55127032505261,28.076438701774524,33625
8857,12258,family,2,12057011413,1,192756,1107,-82.55127032505261,28.076438701774524,33625
8858,12260,family,2,12057011413,1,10070,58,-82.55153612481324,28.07651088144152,33625
8858,12262,family,2,12057011413,1,10070,58,-82.55153612481324,28.07651088144152,33625
8859,12263,family,2,12057011413,1,197932,1136,-82.5517856620005,28.076499026085173,33625
8859,12264,family,2,12057011413,1,197932,1136,-82.5517856620005,28.076499026085173,33625
8860,12265,family,2,12057011413,1,44736,257,-82.55206197695603,28.076515671136207,33625
8860,12266,family,2,12057011413,1,44736,257,-82.55206197695603,28.076515671136207,33625
8861,12267,family,2,12057011413,1,58181,334,-82.5522783984323,28.076400681238415,33625
8861,12268,family,2,12057011413,1,58181,334,-82.5522783984323,28.076400681238415,33625
8862,12270,family,2,12057011413,1,41397,238,-82.55227319029017,28.076120229006616,33625
8862,12271,family,2,12057011413,1,41397,238,-82.55227319029017,28.076120229006616,33625
8863,12272,family,2,12057011413,1,27435,157,-82.55171613149462,28.076041949372573,33625
8863,12273,family,2,12057011413,1,27435,157,-82.55171613149462,28.076041949372573,33625
8864,12275,family,2,12057011413,1,43125,248,-82.55169973843003,28.07578261811937,33625
8864,12277,family,2,12057011413,1,43125,248,-82.55169973843003,28.07578261811937,33625
8865,12278,family,2,12057011413,1,22234,128,-82.5517023448182,28.07559018860898,33625
