hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
211274,8632,family,2,12057010304,1,77149,443,-82.26198190152503,28.079737483285,33592
211274,8634,family,2,12057010304,1,77149,443,-82.26198190152503,28.079737483285,33592
211275,8635,family,2,12057010304,1,21977,126,-82.26197974516597,28.07932228901331,33592
211275,8636,family,2,12057010304,1,21977,126,-82.26197974516597,28.07932228901331,33592
211275,8637,family,2,12057010304,2,160247,920,-82.26197974516597,28.07932228901331,33592
211275,8638,family,2,12057010304,2,160247,920,-82.26197974516597,28.07932228901331,33592
211276,8639,family,2,12057010304,1,74748,429,-82.26194982248941,28.07888277971982,33592
211276,8640,family,2,12057010304,1,74748,429,-82.26194982248941,28.07888277971982,33592
211276,8643,family,2,12057010304,2,52893,304,-82.26194982248941,28.07888277971982,33592
211276,8644,family,2,12057010304,2,52893,304,-82.26194982248941,28.07888277971982,33592
211277,8645,family,2,12057010304,1,2642,15,-82.26479638530456,28.078513811008868,33592
211277,8649,family,2,12057010304,1,2642,15,-82.26479638530456,28.078513811008868,33592
211278,8650,family,2,12057010304,1,106554,612,-82.26295360265324,28.079117154606973,33592
211278,8652,family,2,12057010304,1,106554,612,-82.26295360265324,28.079117154606973,33592
211281,8653,family,2,12057010304,1,52108,299,-82.26295451255602,28.079739680884156,33592
211281,8654,family,2,12057010304,1,52108,299,-82.26295451255602,28.079739680884156,33592
211282,8655,family,2,12057010304,1,195537,1122,-82.2649867430441,28.07934917162473,33592
211282,8656,family,2,12057010304,1,195537,1122,-82.2649867430441,28.07934917162473,33592
211283,8658,family,2,12057010304,1,5582,32,-82.26388264662631,28.07933143281762,33592
211283,8659,family,2,12057010304,1,5582,32,-82.26388264662631,28.07933143281762,33592
211283,8660,family,2,12057010304,2,73502,422,-82.26388264662631,28.07933143281762,33592
211283,8661,family,2,12057010304,2,73502,422,-82.26388264662631,28.07933143281762,33592
211284,8662,family,2,12057010304,1,210799,1210,-82.26197734433319,28.07696514624119,33592
211284,8664,family,2,12057010304,1,210799,1210,-82.26197734433319,28.07696514624119,33592
211287,8666,family,2,12057010304,1,53638,308,-82.26484259651791,28.07681945981882,33592
211287,8668,family,2,12057010304,1,53638,308,-82.26484259651791,28.07681945981882,33592
211287,8671,family,2,12057010304,2,72929,419,-82.26484259651791,28.07681945981882,33592
211287,8672,family,2,12057010304,2,72929,419,-82.26484259651791,28.07681945981882,33592
211288,8674,family,2,12057010304,1,10897,63,-82.2654672578534,28.0785997918734,33592
211288,8678,family,2,12057010304,1,10897,63,-82.2654672578534,28.0785997918734,33592
211289,8679,family,2,12057010304,1,21992,126,-82.2653099471899,28.07818681897357,33592
211289,8681,family,2,12057010304,1,21992,126,-82.2653099471899,28.07818681897357,33592
211290,8682,family,2,12057010304,1,209717,1204,-82.26497574528906,28.0771257105914,33592
211290,8683,family,2,12057010304,1,209717,1204,-82.26497574528906,28.0771257105914,33592
211291,8684,family,2,12057010304,1,110308,633,-82.26528757719485,28.07777005301229,33592
211291,8685,family,2,12057010304,1,110308,633,-82.26528757719485,28.07777005301229,33592
211293,6429,nonfamily,1,12057010304,1,181354,1408,-82.26212970337355,28.074732318204717,33592
211293,6430,nonfamily,1,12057010304,2,15365,119,-82.26212970337355,28.074732318204717,33592
211294,8686,family,2,12057010304,1,185944,1067,-82.26200488576066,28.075934858672827,33592
211294,8687,family,2,12057010304,1,185944,1067,-82.26200488576066,28.075934858672827,33592
211295,8688,family,2,12057010304,1,53726,308,-82.26244998796666,28.073006188775025,33592
211295,8689,family,2,12057010304,1,53726,308,-82.26244998796666,28.073006188775025,33592
211297,8690,family,2,12057010304,1,56189,323,-82.26232871466344,28.073543173457363,33592
211297,8691,family,2,12057010304,1,56189,323,-82.26232871466344,28.073543173457363,33592
211298,8692,family,2,12057010304,1,52212,300,-82.26423300514233,28.07587403299703,33592
211298,8694,family,2,12057010304,1,52212,300,-82.26423300514233,28.07587403299703,33592
211299,8696,family,2,12057010304,1,197576,1134,-82.2640991512789,28.06996617227237,33592
211299,8697,family,2,12057010304,1,197576,1134,-82.2640991512789,28.06996617227237,33592
211299,8698,family,2,12057010304,2,106775,613,-82.2640991512789,28.06996617227237,33592
211299,8700,family,2,12057010304,2,106775,613,-82.2640991512789,28.06996617227237,33592
211300,6432,nonfamily,1,12057010304,1,18533,144,-82.26395145844363,28.074817994732715,33592
211301,8702,family,2,12057010304,1,100471,577,-82.26526650393777,28.069736541852222,33592
211301,8703,family,2,12057010304,1,100471,577,-82.26526650393777,28.069736541852222,33592
211302,6434,nonfamily,1,12057010304,1,38821,301,-82.2650527650692,28.072452787707405,33592
211302,6435,nonfamily,1,12057010304,2,83321,647,-82.2650527650692,28.072452787707405,33592
211303,8704,family,2,12057010304,1,12947,74,-82.26333212079467,28.07514775514087,33592
211303,8705,family,2,12057010304,1,12947,74,-82.26333212079467,28.07514775514087,33592
211305,8706,family,2,12057010304,1,67768,389,-82.2638012661692,28.073530961355228,33592
211305,8707,family,2,12057010304,1,67768,389,-82.2638012661692,28.073530961355228,33592
211306,6436,nonfamily,1,12057010304,1,242414,1882,-82.26519160859829,28.07513408666429,33592
211307,8710,family,2,12057010304,1,57289,329,-82.26394177399901,28.071819573836887,33592
211307,8711,family,2,12057010304,1,57289,329,-82.26394177399901,28.071819573836887,33592
211307,8715,family,2,12057010304,2,43241,248,-82.26394177399901,28.071819573836887,33592
211307,8717,family,2,12057010304,2,43241,248,-82.26394177399901,28.071819573836887,33592
211308,8718,family,2,12057010304,1,16740,96,-82.2692959591644,28.071342488209808,33592
211308,8720,family,2,12057010304,1,16740,96,-82.2692959591644,28.071342488209808,33592
211308,8721,family,2,12057010304,2,65419,376,-82.2692959591644,28.071342488209808,33592
211308,8722,family,2,12057010304,2,65419,376,-82.2692959591644,28.071342488209808,33592
211311,8723,family,2,12057010304,1,106293,610,-82.26612036155267,28.071379645616283,33592
211311,8724,family,2,12057010304,1,106293,610,-82.26612036155267,28.071379645616283,33592
211312,8725,family,2,12057010304,1,207035,1188,-82.26740137673357,28.07240612334979,33592
211312,8726,family,2,12057010304,1,207035,1188,-82.26740137673357,28.07240612334979,33592
211312,8727,family,2,12057010304,2,164873,946,-82.26740137673357,28.07240612334979,33592
211312,8728,family,2,12057010304,2,164873,946,-82.26740137673357,28.07240612334979,33592
211313,8730,family,2,12057010304,1,20743,119,-82.26692704726983,28.072288413353142,33592
211313,8732,family,2,12057010304,1,20743,119,-82.26692704726983,28.072288413353142,33592
211313,8734,family,2,12057010304,2,122742,705,-82.26692704726983,28.072288413353142,33592
211313,8736,family,2,12057010304,2,122742,705,-82.26692704726983,28.072288413353142,33592
211313,8737,family,2,12057010304,3,35957,206,-82.26692704726983,28.072288413353142,33592
211313,8738,family,2,12057010304,3,35957,206,-82.26692704726983,28.072288413353142,33592
211314,8739,family,2,12057010304,1,156168,896,-82.26635499305209,28.07220707471614,33592
211314,8740,family,2,12057010304,1,156168,896,-82.26635499305209,28.07220707471614,33592
211314,8741,family,2,12057010304,2,243832,1400,-82.26635499305209,28.07220707471614,33592
211314,8742,family,2,12057010304,2,243832,1400,-82.26635499305209,28.07220707471614,33592
211315,8745,family,2,12057010304,1,66539,382,-82.26787251677882,28.07252543821708,33592
211315,8746,family,2,12057010304,1,66539,382,-82.26787251677882,28.07252543821708,33592
211315,8747,family,2,12057010304,2,33213,191,-82.26787251677882,28.07252543821708,33592
211315,8748,family,2,12057010304,2,33213,191,-82.26787251677882,28.07252543821708,33592
211316,8749,family,2,12057010304,1,234679,1347,-82.26833590401243,28.0726740934898,33592
211316,8750,family,2,12057010304,1,234679,1347,-82.26833590401243,28.0726740934898,33592
211317,8751,family,2,12057010304,1,69043,396,-82.26719214969648,28.074408917953644,33592
211317,8752,family,2,12057010304,1,69043,396,-82.26719214969648,28.074408917953644,33592
211317,8753,family,2,12057010304,2,168893,970,-82.26719214969648,28.074408917953644,33592
211317,8754,family,2,12057010304,2,168893,970,-82.26719214969648,28.074408917953644,33592
211317,8755,family,2,12057010304,3,2270,13,-82.26719214969648,28.074408917953644,33592
211317,8756,family,2,12057010304,3,2270,13,-82.26719214969648,28.074408917953644,33592
211318,8758,family,2,12057010304,1,37032,213,-82.26718797079069,28.07528943972299,33592
211318,8759,family,2,12057010304,1,37032,213,-82.26718797079069,28.07528943972299,33592
211318,8760,family,2,12057010304,2,67418,387,-82.26718797079069,28.07528943972299,33592
211318,8762,family,2,12057010304,2,67418,387,-82.26718797079069,28.07528943972299,33592
211319,8763,family,2,12057010304,1,23830,137,-82.26596656234508,28.073534500475464,33592
211319,8764,family,2,12057010304,1,23830,137,-82.26596656234508,28.073534500475464,33592
211320,8765,family,2,12057010304,1,108220,621,-82.26616553756709,28.075083797200875,33592
211320,8767,family,2,12057010304,1,108220,621,-82.26616553756709,28.075083797200875,33592
211321,8768,family,2,12057010304,1,57218,328,-82.266167832333,28.07465747023012,33592
211321,8769,family,2,12057010304,1,57218,328,-82.266167832333,28.07465747023012,33592
211322,8770,family,2,12057010304,1,66447,381,-82.26617019662719,28.0741829964282,33592
211322,8771,family,2,12057010304,1,66447,381,-82.26617019662719,28.0741829964282,33592
211323,8772,family,2,12057010304,1,223207,1281,-82.26616284245527,28.075778098002942,33592
211323,8773,family,2,12057010304,1,223207,1281,-82.26616284245527,28.075778098002942,33592
211324,8774,family,2,12057010304,1,55714,320,-82.26648985343894,28.07347541043893,33592
211324,8775,family,2,12057010304,1,55714,320,-82.26648985343894,28.07347541043893,33592
211325,8777,family,2,12057010304,1,197703,1135,-82.26800657995642,28.07047151231358,33592
211325,8779,family,2,12057010304,1,197703,1135,-82.26800657995642,28.07047151231358,33592
211326,8780,family,2,12057010304,1,80695,463,-82.26859194613539,28.07089541235996,33592
211326,8782,family,2,12057010304,1,80695,463,-82.26859194613539,28.07089541235996,33592
211326,8783,family,2,12057010304,2,36637,210,-82.26859194613539,28.07089541235996,33592
211326,8784,family,2,12057010304,2,36637,210,-82.26859194613539,28.07089541235996,33592
211327,8785,family,2,12057010304,1,77405,444,-82.26675574476205,28.06935271578202,33592
211327,8788,family,2,12057010304,1,77405,444,-82.26675574476205,28.06935271578202,33592
211327,8789,family,2,12057010304,2,251,1,-82.26675574476205,28.06935271578202,33592
211327,8792,family,2,12057010304,2,251,1,-82.26675574476205,28.06935271578202,33592
211327,8793,family,2,12057010304,3,24814,142,-82.26675574476205,28.06935271578202,33592
211327,8794,family,2,12057010304,3,24814,142,-82.26675574476205,28.06935271578202,33592
211328,8795,family,2,12057010304,1,71788,412,-82.26828964389543,28.070695450341034,33592
211328,8797,family,2,12057010304,1,71788,412,-82.26828964389543,28.070695450341034,33592
211329,8798,family,2,12057010304,1,198934,1142,-82.26783061272849,28.070198912933265,33592
211329,8799,family,2,12057010304,1,198934,1142,-82.26783061272849,28.070198912933265,33592
211329,8800,family,2,12057010304,2,82864,476,-82.26783061272849,28.070198912933265,33592
211329,8804,family,2,12057010304,2,82864,476,-82.26783061272849,28.070198912933265,33592
211330,8805,family,2,12057010304,1,187289,1075,-82.26627572000213,28.070436730166865,33592
211330,8806,family,2,12057010304,1,187289,1075,-82.26627572000213,28.070436730166865,33592
211330,8808,family,2,12057010304,2,123720,710,-82.26627572000213,28.070436730166865,33592
211330,8809,family,2,12057010304,2,123720,710,-82.26627572000213,28.070436730166865,33592
211331,8810,family,2,12057010304,1,13923,80,-82.26639229582133,28.070052230351827,33592
211331,8811,family,2,12057010304,1,13923,80,-82.26639229582133,28.070052230351827,33592
211331,8813,family,2,12057010304,2,84591,486,-82.26639229582133,28.070052230351827,33592
211331,8814,family,2,12057010304,2,84591,486,-82.26639229582133,28.070052230351827,33592
211331,8815,family,2,12057010304,3,21150,121,-82.26639229582133,28.070052230351827,33592
211331,8817,family,2,12057010304,3,21150,121,-82.26639229582133,28.070052230351827,33592
211332,8821,family,2,12057010304,1,67953,390,-82.26653768376961,28.069776373346446,33592
211332,8822,family,2,12057010304,1,67953,390,-82.26653768376961,28.069776373346446,33592
211332,8823,family,2,12057010304,2,179373,1030,-82.26653768376961,28.069776373346446,33592
211332,8824,family,2,12057010304,2,179373,1030,-82.26653768376961,28.069776373346446,33592
211332,8825,family,2,12057010304,3,13242,76,-82.26653768376961,28.069776373346446,33592
211332,8827,family,2,12057010304,3,13242,76,-82.26653768376961,28.069776373346446,33592
211334,8828,family,2,12057010304,1,38932,223,-82.26794403190893,28.06973227917996,33592
211334,8830,family,2,12057010304,1,38932,223,-82.26794403190893,28.06973227917996,33592
211336,8831,family,2,12057010304,1,66698,383,-82.26943923274807,28.07345333674746,33592
211336,8832,family,2,12057010304,1,66698,383,-82.26943923274807,28.07345333674746,33592
211337,8833,family,2,12057010304,1,196619,1129,-82.25031887355472,28.070724064717638,33592
211337,8834,family,2,12057010304,1,196619,1129,-82.25031887355472,28.070724064717638,33592
211337,8835,family,2,12057010304,2,115461,663,-82.25031887355472,28.070724064717638,33592
211337,8836,family,2,12057010304,2,115461,663,-82.25031887355472,28.070724064717638,33592
211338,8837,family,2,12057010304,1,197071,1131,-82.24960255346717,28.070721456865297,33592
211338,8838,family,2,12057010304,1,197071,1131,-82.24960255346717,28.070721456865297,33592
211339,8841,family,2,12057010304,1,72253,415,-82.24997582885602,28.072099523304846,33592
211339,8843,family,2,12057010304,1,72253,415,-82.24997582885602,28.072099523304846,33592
211340,8845,family,2,12057010304,1,75569,434,-82.24998076379256,28.071340915980294,33592
211340,8846,family,2,12057010304,1,75569,434,-82.24998076379256,28.071340915980294,33592
211340,8847,family,2,12057010304,2,60734,349,-82.24998076379256,28.071340915980294,33592
211340,8848,family,2,12057010304,2,60734,349,-82.24998076379256,28.071340915980294,33592
211341,8849,family,2,12057010304,1,21346,123,-82.25109219307117,28.071892765142877,33592
211341,8850,family,2,12057010304,1,21346,123,-82.25109219307117,28.071892765142877,33592
211341,8851,family,2,12057010304,2,227882,1308,-82.25109219307117,28.071892765142877,33592
211341,8852,family,2,12057010304,2,227882,1308,-82.25109219307117,28.071892765142877,33592
211342,8854,family,2,12057010304,1,159958,918,-82.25187519402263,28.071894412922447,33592
211342,8855,family,2,12057010304,1,159958,918,-82.25187519402263,28.071894412922447,33592
211342,8858,family,2,12057010304,2,74488,428,-82.25187519402263,28.071894412922447,33592
211342,8859,family,2,12057010304,2,74488,428,-82.25187519402263,28.071894412922447,33592
211343,8860,family,2,12057010304,1,21407,123,-82.25263804054082,28.07189601402428,33592
211343,8861,family,2,12057010304,1,21407,123,-82.25263804054082,28.07189601402428,33592
211343,8863,family,2,12057010304,2,214569,1232,-82.25263804054082,28.07189601402428,33592
211343,8864,family,2,12057010304,2,214569,1232,-82.25263804054082,28.07189601402428,33592
211343,8865,family,2,12057010304,3,17362,100,-82.25263804054082,28.07189601402428,33592
211343,8866,family,2,12057010304,3,17362,100,-82.25263804054082,28.07189601402428,33592
211344,8867,family,2,12057010304,1,98242,564,-82.25363031788187,28.07189809049468,33592
211344,8868,family,2,12057010304,1,98242,564,-82.25363031788187,28.07189809049468,33592
211345,8870,family,2,12057010304,1,11409,65,-82.25655730337344,28.0706180907535,33592
211345,8871,family,2,12057010304,1,11409,65,-82.25655730337344,28.0706180907535,33592
211345,8872,family,2,12057010304,2,69131,397,-82.25655730337344,28.0706180907535,33592
211345,8873,family,2,12057010304,2,69131,397,-82.25655730337344,28.0706180907535,33592
211345,8874,family,2,12057010304,3,75786,435,-82.25655730337344,28.0706180907535,33592
211345,8875,family,2,12057010304,3,75786,435,-82.25655730337344,28.0706180907535,33592
211345,8876,family,2,12057010304,4,48499,278,-82.25655730337344,28.0706180907535,33592
211345,8877,family,2,12057010304,4,48499,278,-82.25655730337344,28.0706180907535,33592
211346,8878,family,2,12057010304,1,135258,776,-82.25652792274258,28.069546814298736,33592
211346,8880,family,2,12057010304,1,135258,776,-82.25652792274258,28.069546814298736,33592
211347,8881,family,2,12057010304,1,68322,392,-82.25442525369208,28.0704908793196,33592
211347,8885,family,2,12057010304,1,68322,392,-82.25442525369208,28.0704908793196,33592
211348,8886,family,2,12057010304,1,19901,114,-82.25445569529747,28.069488444358637,33592
211348,8887,family,2,12057010304,1,19901,114,-82.25445569529747,28.069488444358637,33592
211349,8889,family,2,12057010304,1,39854,229,-82.25271388523987,28.06972827280265,33592
211349,8892,family,2,12057010304,1,39854,229,-82.25271388523987,28.06972827280265,33592
211350,8893,family,2,12057010304,1,39054,224,-82.25271501861855,28.070212371824983,33592
211350,8897,family,2,12057010304,1,39054,224,-82.25271501861855,28.070212371824983,33592
211351,8898,family,2,12057010304,1,65994,379,-82.25271654792762,28.070729561941132,33592
211351,8899,family,2,12057010304,1,65994,379,-82.25271654792762,28.070729561941132,33592
211352,8900,family,2,12057010304,1,37290,214,-82.25131841417995,28.070726872079884,33592
211352,8901,family,2,12057010304,1,37290,214,-82.25131841417995,28.070726872079884,33592
211353,8902,family,2,12057010304,1,68198,391,-82.25131730750945,28.070209901276748,33592
211353,8905,family,2,12057010304,1,68198,391,-82.25131730750945,28.070209901276748,33592
211354,8907,family,2,12057010304,1,116826,671,-82.25131617647943,28.069725802336624,33592
211354,8910,family,2,12057010304,1,116826,671,-82.25131617647943,28.069725802336624,33592
211355,8911,family,2,12057010304,1,74467,427,-82.25134323283568,28.069238844834224,33592
211355,8912,family,2,12057010304,1,74467,427,-82.25134323283568,28.069238844834224,33592
211356,8913,family,2,12057010304,1,56817,326,-82.25359407890902,28.075703489837014,33592
211356,8914,family,2,12057010304,1,56817,326,-82.25359407890902,28.075703489837014,33592
211359,6437,nonfamily,1,12057010304,1,200340,1555,-82.2745540864912,28.08117386998174,33592
211359,6450,nonfamily,1,12057010304,2,24591,191,-82.2745540864912,28.08117386998174,33592
211359,6451,nonfamily,1,12057010304,3,225298,1749,-82.2745540864912,28.08117386998174,33592
211359,6452,nonfamily,1,12057010304,4,170241,1322,-82.2745540864912,28.08117386998174,33592
211370,8916,family,2,12057010304,1,205706,1181,-82.27100833481148,28.076674414835704,33592
211370,8917,family,2,12057010304,1,205706,1181,-82.27100833481148,28.076674414835704,33592
211373,8918,family,2,12057010304,1,70506,405,-82.27414820822482,28.074491187805048,33592
211373,8919,family,2,12057010304,1,70506,405,-82.27414820822482,28.074491187805048,33592
211374,8920,family,2,12057010304,1,71903,413,-82.27482006965508,28.074592323788497,33592
211374,8925,family,2,12057010304,1,71903,413,-82.27482006965508,28.074592323788497,33592
211374,8926,family,2,12057010304,2,10386,60,-82.27482006965508,28.074592323788497,33592
211374,8927,family,2,12057010304,2,10386,60,-82.27482006965508,28.074592323788497,33592
211374,8928,family,2,12057010304,3,36679,211,-82.27482006965508,28.074592323788497,33592
211374,8929,family,2,12057010304,3,36679,211,-82.27482006965508,28.074592323788497,33592
211375,8930,family,2,12057010304,1,83989,482,-82.27456850298346,28.07458689991715,33592
211375,8932,family,2,12057010304,1,83989,482,-82.27456850298346,28.07458689991715,33592
211376,8933,family,2,12057010304,1,35801,206,-82.27507520041844,28.074504609080424,33592
211376,8934,family,2,12057010304,1,35801,206,-82.27507520041844,28.074504609080424,33592
211376,8936,family,2,12057010304,2,213098,1223,-82.27507520041844,28.074504609080424,33592
211376,8937,family,2,12057010304,2,213098,1223,-82.27507520041844,28.074504609080424,33592
211376,8939,family,2,12057010304,3,61538,353,-82.27507520041844,28.074504609080424,33592
211376,8940,family,2,12057010304,3,61538,353,-82.27507520041844,28.074504609080424,33592
211377,8942,family,2,12057010304,1,186535,1071,-82.27548889771874,28.074753939987342,33592
211377,8943,family,2,12057010304,1,186535,1071,-82.27548889771874,28.074753939987342,33592
211377,8945,family,2,12057010304,2,22120,127,-82.27548889771874,28.074753939987342,33592
211377,8946,family,2,12057010304,2,22120,127,-82.27548889771874,28.074753939987342,33592
211377,8947,family,2,12057010304,3,16165,93,-82.27548889771874,28.074753939987342,33592
211377,8949,family,2,12057010304,3,16165,93,-82.27548889771874,28.074753939987342,33592
211378,8950,family,2,12057010304,1,188837,1084,-82.27595693182394,28.073933822622404,33592
211378,8951,family,2,12057010304,1,188837,1084,-82.27595693182394,28.073933822622404,33592
211378,8952,family,2,12057010304,2,24740,142,-82.27595693182394,28.073933822622404,33592
211378,8953,family,2,12057010304,2,24740,142,-82.27595693182394,28.073933822622404,33592
211379,6453,nonfamily,1,12057010304,1,57779,449,-82.27930771598254,28.074658217849684,33592
211383,8954,family,2,12057010304,1,20511,118,-82.2704945310609,28.073941891682463,33592
211383,8957,family,2,12057010304,1,20511,118,-82.2704945310609,28.073941891682463,33592
211383,8958,family,2,12057010304,2,59021,339,-82.2704945310609,28.073941891682463,33592
211383,8959,family,2,12057010304,2,59021,339,-82.2704945310609,28.073941891682463,33592
211383,8960,family,2,12057010304,3,150906,866,-82.2704945310609,28.073941891682463,33592
211383,8961,family,2,12057010304,3,150906,866,-82.2704945310609,28.073941891682463,33592
211383,8964,family,2,12057010304,4,199949,1148,-82.2704945310609,28.073941891682463,33592
211383,8965,family,2,12057010304,4,199949,1148,-82.2704945310609,28.073941891682463,33592
211384,6455,nonfamily,1,12057010304,1,115818,899,-82.27136693616964,28.07407013587911,33592
211384,6456,nonfamily,1,12057010304,2,83022,645,-82.27136693616964,28.07407013587911,33592
211385,6457,nonfamily,1,12057010304,1,9713,75,-82.27221711250506,28.073296281665744,33592
211385,6461,nonfamily,1,12057010304,2,165334,1284,-82.27221711250506,28.073296281665744,33592
211385,6463,nonfamily,1,12057010304,3,116149,902,-82.27221711250506,28.073296281665744,33592
211385,6472,nonfamily,1,12057010304,4,1512,12,-82.27221711250506,28.073296281665744,33592
211386,8966,family,2,12057010304,1,92894,533,-82.27245251799515,28.075268971775674,33592
211386,8969,family,2,12057010304,1,92894,533,-82.27245251799515,28.075268971775674,33592
211387,8970,family,2,12057010304,1,8472,49,-82.2720091430932,28.07527499799083,33592
211387,8972,family,2,12057010304,1,8472,49,-82.2720091430932,28.07527499799083,33592
211388,6474,nonfamily,1,12057010304,1,128277,996,-82.27288492041745,28.074184412584383,33592
211388,6475,nonfamily,1,12057010304,2,213263,1656,-82.27288492041745,28.074184412584383,33592
211388,6485,nonfamily,1,12057010304,3,99477,772,-82.27288492041745,28.074184412584383,33592
211389,8974,family,2,12057010304,1,186723,1072,-82.27347217243721,28.07436293393453,33592
211389,8977,family,2,12057010304,1,186723,1072,-82.27347217243721,28.07436293393453,33592
211389,8979,family,2,12057010304,2,2114,12,-82.27347217243721,28.07436293393453,33592
211389,8981,family,2,12057010304,2,2114,12,-82.27347217243721,28.07436293393453,33592
211392,7733,family,2,12057010303,1,61741,354,-82.28588495951969,28.076790076540675,33592
211392,7738,family,2,12057010303,1,61741,354,-82.28588495951969,28.076790076540675,33592
211395,8982,family,2,12057010304,1,22056,127,-82.28025783283157,28.074608787727268,33592
211395,8983,family,2,12057010304,1,22056,127,-82.28025783283157,28.074608787727268,33592
211395,8984,family,2,12057010304,2,22188,127,-82.28025783283157,28.074608787727268,33592
211395,8985,family,2,12057010304,2,22188,127,-82.28025783283157,28.074608787727268,33592
211396,6489,nonfamily,1,12057010304,1,58031,451,-82.28306188901023,28.074875134287986,33592
211396,6490,nonfamily,1,12057010304,2,219198,1702,-82.28306188901023,28.074875134287986,33592
211397,8986,family,2,12057010304,1,22393,129,-82.28166857880016,28.071909374652986,33592
211397,8987,family,2,12057010304,1,22393,129,-82.28166857880016,28.071909374652986,33592
211397,8988,family,2,12057010304,2,24445,140,-82.28166857880016,28.071909374652986,33592
211397,8989,family,2,12057010304,2,24445,140,-82.28166857880016,28.071909374652986,33592
211399,6491,nonfamily,1,12057010304,1,44102,342,-82.28201055104441,28.07089268202559,33592
211399,6497,nonfamily,1,12057010304,2,64220,499,-82.28201055104441,28.07089268202559,33592
211399,6498,nonfamily,1,12057010304,3,66416,516,-82.28201055104441,28.07089268202559,33592
211399,6502,nonfamily,1,12057010304,4,51218,398,-82.28201055104441,28.07089268202559,33592
211399,6504,nonfamily,1,12057010304,5,15183,118,-82.28201055104441,28.07089268202559,33592
211402,8990,family,2,12057010304,1,97992,563,-82.28473303661106,28.068303035661703,33592
211402,8992,family,2,12057010304,1,97992,563,-82.28473303661106,28.068303035661703,33592
211402,8993,family,2,12057010304,2,19981,115,-82.28473303661106,28.068303035661703,33592
211402,8994,family,2,12057010304,2,19981,115,-82.28473303661106,28.068303035661703,33592
211402,8995,family,2,12057010304,3,66344,381,-82.28473303661106,28.068303035661703,33592
211402,8997,family,2,12057010304,3,66344,381,-82.28473303661106,28.068303035661703,33592
211402,8998,family,2,12057010304,4,20135,116,-82.28473303661106,28.068303035661703,33592
211402,8999,family,2,12057010304,4,20135,116,-82.28473303661106,28.068303035661703,33592
211403,6510,nonfamily,1,12057010304,1,1292,10,-82.28448973646167,28.07000917646644,33592
211404,9000,family,2,12057010304,1,20223,116,-82.28600189392311,28.073628086226805,33592
211404,9001,family,2,12057010304,1,20223,116,-82.28600189392311,28.073628086226805,33592
211405,9002,family,2,12057010304,1,232727,1336,-82.28565537060824,28.073624416492837,33592
211405,9005,family,2,12057010304,1,232727,1336,-82.28565537060824,28.073624416492837,33592
211406,9006,family,2,12057010304,1,8160,47,-82.28514115867743,28.07361011629649,33592
211406,9007,family,2,12057010304,1,8160,47,-82.28514115867743,28.07361011629649,33592
211407,9009,family,2,12057010304,1,39520,227,-82.28481507830728,28.073597781907857,33592
211407,9010,family,2,12057010304,1,39520,227,-82.28481507830728,28.073597781907857,33592
211407,9011,family,2,12057010304,2,18329,105,-82.28481507830728,28.073597781907857,33592
211407,9012,family,2,12057010304,2,18329,105,-82.28481507830728,28.073597781907857,33592
211408,9015,family,2,12057010304,1,160446,921,-82.28450253213515,28.07359105079276,33592
211408,9016,family,2,12057010304,1,160446,921,-82.28450253213515,28.07359105079276,33592
211408,9018,family,2,12057010304,2,33040,190,-82.28450253213515,28.07359105079276,33592
211408,9019,family,2,12057010304,2,33040,190,-82.28450253213515,28.07359105079276,33592
211409,9020,family,2,12057010304,1,103674,595,-82.28418131381733,28.073590422028843,33592
211409,9021,family,2,12057010304,1,103674,595,-82.28418131381733,28.073590422028843,33592
211410,9022,family,2,12057010304,1,20300,117,-82.2838645166234,28.07360030916223,33592
211410,9023,family,2,12057010304,1,20300,117,-82.2838645166234,28.07360030916223,33592
211411,9025,family,2,12057010304,1,54305,312,-82.28356173712574,28.07361191444319,33592
211411,9026,family,2,12057010304,1,54305,312,-82.28356173712574,28.07361191444319,33592
211412,9027,family,2,12057010304,1,39206,225,-82.28325465040935,28.07362052421845,33592
211412,9028,family,2,12057010304,1,39206,225,-82.28325465040935,28.07362052421845,33592
211412,9029,family,2,12057010304,2,31040,178,-82.28325465040935,28.07362052421845,33592
211412,9030,family,2,12057010304,2,31040,178,-82.28325465040935,28.07362052421845,33592
211413,9031,family,2,12057010304,1,44281,254,-82.28292835847539,28.073616319449467,33592
211413,9034,family,2,12057010304,1,44281,254,-82.28292835847539,28.073616319449467,33592
211414,9035,family,2,12057010304,1,56405,324,-82.2825791538466,28.07360829150356,33592
211414,9036,family,2,12057010304,1,56405,324,-82.2825791538466,28.07360829150356,33592
211415,9038,family,2,12057010304,1,23904,137,-82.28223882275437,28.07352748673672,33592
211415,9039,family,2,12057010304,1,23904,137,-82.28223882275437,28.07352748673672,33592
211415,9040,family,2,12057010304,2,17645,101,-82.28223882275437,28.07352748673672,33592
211415,9041,family,2,12057010304,2,17645,101,-82.28223882275437,28.07352748673672,33592
211416,9042,family,2,12057010304,1,14,0,-82.28190756300393,28.073425567126336,33592
211416,9043,family,2,12057010304,1,14,0,-82.28190756300393,28.073425567126336,33592
211416,9044,family,2,12057010304,2,20158,116,-82.28190756300393,28.073425567126336,33592
211416,9045,family,2,12057010304,2,20158,116,-82.28190756300393,28.073425567126336,33592
