hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
411670,10229,family,2,12057006600,1,86603,497,-82.50929465904139,27.903732368352145,33611
411670,10231,family,2,12057006600,1,86603,497,-82.50929465904139,27.903732368352145,33611
411671,10232,family,2,12057006600,1,59032,339,-82.5092853708229,27.903732402698687,33611
411671,10235,family,2,12057006600,1,59032,339,-82.5092853708229,27.903732402698687,33611
411672,10236,family,2,12057006600,1,59270,340,-82.50927608311228,27.903732437042724,33611
411672,10237,family,2,12057006600,1,59270,340,-82.50927608311228,27.903732437042724,33611
411673,10238,family,2,12057006600,1,83832,481,-82.509266793878,27.903732471391773,33611
411673,10239,family,2,12057006600,1,83832,481,-82.509266793878,27.903732471391773,33611
411674,10240,family,2,12057006600,1,10498,60,-82.50930390911789,27.903724082479197,33611
411674,10241,family,2,12057006600,1,10498,60,-82.50930390911789,27.903724082479197,33611
411675,10242,family,2,12057006600,1,62504,359,-82.50929462039224,27.90372411682823,33611
411675,10244,family,2,12057006600,1,62504,359,-82.50929462039224,27.90372411682823,33611
411676,10246,family,2,12057006600,1,183726,1055,-82.50928533217444,27.90372415117476,33611
411676,10247,family,2,12057006600,1,183726,1055,-82.50928533217444,27.90372415117476,33611
411677,10248,family,2,12057006600,1,91266,524,-82.50927604446454,27.903724185518783,33611
411677,10249,family,2,12057006600,1,91266,524,-82.50927604446454,27.903724185518783,33611
411678,10250,family,2,12057006600,1,61816,355,-82.50926675523095,27.90372421986782,33611
411678,10251,family,2,12057006600,1,61816,355,-82.50926675523095,27.90372421986782,33611
411679,10252,family,2,12057006600,1,9909,57,-82.50930387047015,27.903715831406465,33611
411679,10253,family,2,12057006600,1,9909,57,-82.50930387047015,27.903715831406465,33611
411680,10254,family,2,12057006600,1,109663,630,-82.50929458174522,27.90371586575549,33611
411680,10255,family,2,12057006600,1,109663,630,-82.50929458174522,27.90371586575549,33611
411681,10256,family,2,12057006600,1,29334,168,-82.50928529352815,27.903715900102007,33611
411681,10257,family,2,12057006600,1,29334,168,-82.50928529352815,27.903715900102007,33611
411682,10258,family,2,12057006600,1,79657,457,-82.50927600581892,27.903715934446023,33611
411682,10261,family,2,12057006600,1,79657,457,-82.50927600581892,27.903715934446023,33611
411683,10262,family,2,12057006600,1,58080,333,-82.50926671658604,27.903715968795037,33611
411683,10263,family,2,12057006600,1,58080,333,-82.50926671658604,27.903715968795037,33611
411684,10264,family,2,12057006600,1,77590,445,-82.50930383181613,27.903707578980143,33611
411684,10265,family,2,12057006600,1,77590,445,-82.50930383181613,27.903707578980143,33611
411685,10266,family,2,12057006600,1,199638,1146,-82.50929454309188,27.903707613329157,33611
411685,10267,family,2,12057006600,1,199638,1146,-82.50929454309188,27.903707613329157,33611
411686,10268,family,2,12057006600,1,23004,132,-82.5092852548755,27.903707647675663,33611
411686,10269,family,2,12057006600,1,23004,132,-82.5092852548755,27.903707647675663,33611
411687,10271,family,2,12057006600,1,36762,211,-82.509275967167,27.90370768201966,33611
411687,10273,family,2,12057006600,1,36762,211,-82.509275967167,27.90370768201966,33611
411688,10274,family,2,12057006600,1,119984,689,-82.50926667793482,27.903707716368668,33611
411688,10275,family,2,12057006600,1,119984,689,-82.50926667793482,27.903707716368668,33611
411689,10276,family,2,12057006600,1,32798,188,-82.50930379317052,27.903699328358588,33611
411689,10279,family,2,12057006600,1,32798,188,-82.50930379317052,27.903699328358588,33611
411690,10280,family,2,12057006600,1,24683,142,-82.509294504447,27.903699362707595,33611
411690,10281,family,2,12057006600,1,24683,142,-82.509294504447,27.903699362707595,33611
411691,10282,family,2,12057006600,1,30457,175,-82.50880450672375,27.90364416112661,33611
411691,10283,family,2,12057006600,1,30457,175,-82.50880450672375,27.90364416112661,33611
411692,10284,family,2,12057006600,1,220099,1263,-82.50879521901999,27.903644195438144,33611
411692,10286,family,2,12057006600,1,220099,1263,-82.50879521901999,27.903644195438144,33611
411693,10287,family,2,12057006600,1,123520,709,-82.50878592979255,27.903644229754672,33611
411693,10288,family,2,12057006600,1,123520,709,-82.50878592979255,27.903644229754672,33611
411694,10289,family,2,12057006600,1,124542,715,-82.50882304504171,27.90363584097142,33611
411694,10291,family,2,12057006600,1,124542,715,-82.50882304504171,27.90363584097142,33611
411695,10293,family,2,12057006600,1,4239,24,-82.50881375632291,27.90363587528794,33611
411695,10294,family,2,12057006600,1,4239,24,-82.50881375632291,27.90363587528794,33611
411696,10295,family,2,12057006600,1,48403,278,-82.50880446811195,27.90363590960196,33611
411696,10297,family,2,12057006600,1,48403,278,-82.50880446811195,27.90363590960196,33611
411698,10298,family,2,12057006600,1,34441,198,-82.5087951804089,27.90363594391348,33611
411698,10299,family,2,12057006600,1,34441,198,-82.5087951804089,27.90363594391348,33611
411699,10300,family,2,12057006600,1,121389,697,-82.50878589118213,27.90363597822999,33611
411699,10301,family,2,12057006600,1,121389,697,-82.50878589118213,27.90363597822999,33611
411700,10304,family,2,12057006600,1,115997,666,-82.5088230064264,27.90362758899557,33611
411700,10305,family,2,12057006600,1,115997,666,-82.5088230064264,27.90362758899557,33611
411701,10309,family,2,12057006600,1,85652,492,-82.50881371770829,27.903627623312083,33611
411701,10311,family,2,12057006600,1,85652,492,-82.50881371770829,27.903627623312083,33611
411702,10312,family,2,12057006600,1,18013,103,-82.50880442949806,27.90362765762609,33611
411702,10313,family,2,12057006600,1,18013,103,-82.50880442949806,27.90362765762609,33611
411703,10314,family,2,12057006600,1,30248,174,-82.5087951417957,27.9036276919376,33611
411703,10315,family,2,12057006600,1,30248,174,-82.5087951417957,27.9036276919376,33611
411704,10316,family,2,12057006600,1,40780,234,-82.50878585256966,27.903627726254104,33611
411704,10318,family,2,12057006600,1,40780,234,-82.50878585256966,27.903627726254104,33611
411705,10319,family,2,12057006600,1,121047,695,-82.50882296781532,27.90361933792211,33611
411705,10321,family,2,12057006600,1,121047,695,-82.50882296781532,27.90361933792211,33611
411706,10322,family,2,12057006600,1,16048,92,-82.50881367909793,27.90361937223861,33611
411706,10323,family,2,12057006600,1,16048,92,-82.50881367909793,27.90361937223861,33611
411707,10325,family,2,12057006600,1,50125,288,-82.5088043908884,27.90361940655261,33611
411707,10326,family,2,12057006600,1,50125,288,-82.5088043908884,27.90361940655261,33611
411708,10327,family,2,12057006600,1,116543,669,-82.50879510318674,27.9036194408641,33611
411708,10329,family,2,12057006600,1,116543,669,-82.50879510318674,27.9036194408641,33611
411709,10330,family,2,12057006600,1,52352,301,-82.5087858139614,27.903619475180605,33611
411709,10331,family,2,12057006600,1,52352,301,-82.5087858139614,27.903619475180605,33611
411710,10332,family,2,12057006600,1,34504,198,-82.50882292920215,27.903611086397436,33611
411710,10334,family,2,12057006600,1,34504,198,-82.50882292920215,27.903611086397436,33611
411711,10335,family,2,12057006600,1,5301,30,-82.50881364048547,27.90361112071393,33611
411711,10336,family,2,12057006600,1,5301,30,-82.50881364048547,27.90361112071393,33611
411712,10337,family,2,12057006600,1,165036,947,-82.50880435227663,27.903611155027907,33611
411712,10338,family,2,12057006600,1,165036,947,-82.50880435227663,27.903611155027907,33611
411713,10339,family,2,12057006600,1,21890,126,-82.5087950645757,27.90361118933939,33611
411713,10342,family,2,12057006600,1,21890,126,-82.5087950645757,27.90361118933939,33611
411714,10343,family,2,12057006600,1,33226,191,-82.50878577535104,27.903611223655872,33611
411714,10344,family,2,12057006600,1,33226,191,-82.50878577535104,27.903611223655872,33611
411715,10345,family,2,12057006600,1,206376,1185,-82.50882289058902,27.90360283487276,33611
411715,10346,family,2,12057006600,1,206376,1185,-82.50882289058902,27.90360283487276,33611
411716,10347,family,2,12057006600,1,157785,906,-82.50881360187302,27.903602869189243,33611
411716,10348,family,2,12057006600,1,157785,906,-82.50881360187302,27.903602869189243,33611
411717,10349,family,2,12057006600,1,78293,449,-82.5088043136649,27.90360290350321,33611
411717,10350,family,2,12057006600,1,78293,449,-82.5088043136649,27.90360290350321,33611
411718,10351,family,2,12057006600,1,173902,998,-82.50879502596462,27.90360293781468,33611
411718,10352,family,2,12057006600,1,173902,998,-82.50879502596462,27.90360293781468,33611
411719,10353,family,2,12057006600,1,66957,384,-82.50878573674072,27.903602972131157,33611
411719,10355,family,2,12057006600,1,66957,384,-82.50878573674072,27.903602972131157,33611
411720,10356,family,2,12057006600,1,56084,322,-82.50882285197586,27.903594583348088,33611
411720,10357,family,2,12057006600,1,56084,322,-82.50882285197586,27.903594583348088,33611
411721,10358,family,2,12057006600,1,50086,288,-82.50881356326056,27.903594617664552,33611
411721,10359,family,2,12057006600,1,50086,288,-82.50881356326056,27.903594617664552,33611
411722,10362,family,2,12057006600,1,57339,329,-82.50743283530261,27.904080468822254,33611
411722,10363,family,2,12057006600,1,57339,329,-82.50743283530261,27.904080468822254,33611
411723,10364,family,2,12057006600,1,49254,283,-82.50791520118582,27.903667377956754,33611
411723,10365,family,2,12057006600,1,49254,283,-82.50791520118582,27.903667377956754,33611
411724,10367,family,2,12057006600,1,11368,65,-82.50790591297091,27.903667412210243,33611
411724,10368,family,2,12057006600,1,11368,65,-82.50790591297091,27.903667412210243,33611
411725,10369,family,2,12057006600,1,58764,337,-82.50794302779403,27.903659024116106,33611
411725,10370,family,2,12057006600,1,58764,337,-82.50794302779403,27.903659024116106,33611
411726,10372,family,2,12057006600,1,29224,168,-82.507933739072,27.903659058373343,33611
411726,10377,family,2,12057006600,1,29224,168,-82.507933739072,27.903659058373343,33611
411727,10381,family,2,12057006600,1,107112,615,-82.50792445136568,27.903659092626203,33611
411727,10382,family,2,12057006600,1,107112,615,-82.50792445136568,27.903659092626203,33611
411728,10383,family,2,12057006600,1,16675,96,-82.50791516264358,27.903659126882182,33611
411728,10386,family,2,12057006600,1,16675,96,-82.50791516264358,27.903659126882182,33611
411729,10388,family,2,12057006600,1,206069,1183,-82.50790587442937,27.903659161135668,33611
411729,10389,family,2,12057006600,1,206069,1183,-82.50790587442937,27.903659161135668,33611
411730,10391,family,2,12057006600,1,47278,271,-82.5079429892476,27.90365077259036,33611
411730,10394,family,2,12057006600,1,47278,271,-82.5079429892476,27.90365077259036,33611
411731,10395,family,2,12057006600,1,33676,193,-82.50793370052624,27.903650806847583,33611
411731,10396,family,2,12057006600,1,33676,193,-82.50793370052624,27.903650806847583,33611
411732,10398,family,2,12057006600,1,96738,555,-82.50792441282066,27.90365084110044,33611
411732,10399,family,2,12057006600,1,96738,555,-82.50792441282066,27.90365084110044,33611
411733,10400,family,2,12057006600,1,218144,1252,-82.50791512409926,27.903650875356405,33611
411733,10401,family,2,12057006600,1,218144,1252,-82.50791512409926,27.903650875356405,33611
411734,10402,family,2,12057006600,1,65685,377,-82.50790583588575,27.90365090960988,33611
411734,10403,family,2,12057006600,1,65685,377,-82.50790583588575,27.90365090960988,33611
411735,10404,family,2,12057006600,1,41798,240,-82.50794295069907,27.9036425206134,33611
411735,10406,family,2,12057006600,1,41798,240,-82.50794295069907,27.9036425206134,33611
411736,10407,family,2,12057006600,1,133330,765,-82.50793366197841,27.903642554870608,33611
411736,10409,family,2,12057006600,1,133330,765,-82.50793366197841,27.903642554870608,33611
411737,10410,family,2,12057006600,1,33763,194,-82.50792437427354,27.903642589123447,33611
411737,10411,family,2,12057006600,1,33763,194,-82.50792437427354,27.903642589123447,33611
411738,10414,family,2,12057006600,1,106644,612,-82.50791508555284,27.9036426233794,33611
411738,10417,family,2,12057006600,1,106644,612,-82.50791508555284,27.9036426233794,33611
411739,10420,family,2,12057006600,1,71649,411,-82.50790579734002,27.90364265763286,33611
411739,10421,family,2,12057006600,1,71649,411,-82.50790579734002,27.90364265763286,33611
411740,10423,family,2,12057006600,1,51759,297,-82.50794291215476,27.903634269538838,33611
411740,10424,family,2,12057006600,1,51759,297,-82.50794291215476,27.903634269538838,33611
411741,10425,family,2,12057006600,1,8380,48,-82.50793362343482,27.903634303796032,33611
411741,10427,family,2,12057006600,1,8380,48,-82.50793362343482,27.903634303796032,33611
411742,10428,family,2,12057006600,1,31404,180,-82.50792433573062,27.90363433804886,33611
411742,10430,family,2,12057006600,1,31404,180,-82.50792433573062,27.90363433804886,33611
411743,10433,family,2,12057006600,1,14356,82,-82.50791504701064,27.9036343723048,33611
411743,10435,family,2,12057006600,1,14356,82,-82.50791504701064,27.9036343723048,33611
411744,10436,family,2,12057006600,1,228292,1311,-82.50790575879854,27.90363440655825,33611
411744,10437,family,2,12057006600,1,228292,1311,-82.50790575879854,27.90363440655825,33611
411745,10438,family,2,12057006600,1,116590,669,-82.50794287360834,27.903626018013032,33611
411745,10439,family,2,12057006600,1,116590,669,-82.50794287360834,27.903626018013032,33611
411746,10440,family,2,12057006600,1,241103,1384,-82.50793358488913,27.90362605227023,33611
411746,10441,family,2,12057006600,1,241103,1384,-82.50793358488913,27.90362605227023,33611
411747,10442,family,2,12057006600,1,108242,621,-82.50792429718565,27.903626086523037,33611
411747,10443,family,2,12057006600,1,108242,621,-82.50792429718565,27.903626086523037,33611
411748,10444,family,2,12057006600,1,69019,396,-82.50791500846636,27.90362612077897,33611
411748,10445,family,2,12057006600,1,69019,396,-82.50791500846636,27.90362612077897,33611
411749,10446,family,2,12057006600,1,15815,91,-82.50790572025495,27.9036261550324,33611
411749,10450,family,2,12057006600,1,15815,91,-82.50790572025495,27.9036261550324,33611
411750,10451,family,2,12057006600,1,73550,422,-82.50794283505986,27.90361776603605,33611
411750,10452,family,2,12057006600,1,73550,422,-82.50794283505986,27.90361776603605,33611
411751,10456,family,2,12057006600,1,79863,458,-82.50793354634135,27.903617800293237,33611
411751,10457,family,2,12057006600,1,79863,458,-82.50793354634135,27.903617800293237,33611
411752,10458,family,2,12057006600,1,29626,170,-82.5073366627239,27.90357651391082,33611
411752,10459,family,2,12057006600,1,29626,170,-82.5073366627239,27.90357651391082,33611
411753,10460,family,2,12057006600,1,190403,1093,-82.50732737451588,27.90357654812522,33611
411753,10461,family,2,12057006600,1,190403,1093,-82.50732737451588,27.90357654812522,33611
411754,10463,family,2,12057006600,1,97087,557,-82.5073180858,27.903576582340875,33611
411754,10464,family,2,12057006600,1,97087,557,-82.5073180858,27.903576582340875,33611
411755,10465,family,2,12057006600,1,15117,87,-82.50735520115023,27.903568194854078,33611
411755,10466,family,2,12057006600,1,15117,87,-82.50735520115023,27.903568194854078,33611
411756,10467,family,2,12057006600,1,90732,521,-82.50734591192722,27.903568229073457,33611
411756,10468,family,2,12057006600,1,90732,521,-82.50734591192722,27.903568229073457,33611
411757,10469,family,2,12057006600,1,59788,343,-82.5073366242278,27.9035682632866,33611
411757,10470,family,2,12057006600,1,59788,343,-82.5073366242278,27.9035682632866,33611
411758,10472,family,2,12057006600,1,55298,317,-82.50732733602052,27.90356829750099,33611
411758,10473,family,2,12057006600,1,55298,317,-82.50732733602052,27.90356829750099,33611
411759,10474,family,2,12057006600,1,36962,212,-82.50731804730532,27.903568331716613,33611
411759,10476,family,2,12057006600,1,36962,212,-82.50731804730532,27.903568331716613,33611
411760,10478,family,2,12057006600,1,83443,479,-82.50735516264434,27.903559942425066,33611
411760,10479,family,2,12057006600,1,83443,479,-82.50735516264434,27.903559942425066,33611
411761,10480,family,2,12057006600,1,40656,233,-82.50734587342203,27.90355997664444,33611
411761,10481,family,2,12057006600,1,40656,233,-82.50734587342203,27.90355997664444,33611
411762,10482,family,2,12057006600,1,31539,181,-82.50733658572332,27.90356001085756,33611
411762,7252,family,2,12057006600,1,31539,181,-82.50733658572332,27.90356001085756,33611
411763,7253,family,2,12057006600,1,41301,237,-82.50732729751672,27.90356004507195,33611
411763,7254,family,2,12057006600,1,41301,237,-82.50732729751672,27.90356004507195,33611
411764,7256,family,2,12057006600,1,110901,637,-82.50731800880226,27.90356007928756,33611
411764,7274,family,2,12057006600,1,110901,637,-82.50731800880226,27.90356007928756,33611
411765,7276,family,2,12057006600,1,68516,393,-82.50735512414481,27.90355169134964,33611
411765,7283,family,2,12057006600,1,68516,393,-82.50735512414481,27.90355169134964,33611
411766,7284,family,2,12057006600,1,67179,386,-82.50734583492317,27.903551725568995,33611
411766,7286,family,2,12057006600,1,67179,386,-82.50734583492317,27.903551725568995,33611
411767,7287,family,2,12057006600,1,79639,457,-82.50733654722517,27.903551759782108,33611
411767,7289,family,2,12057006600,1,79639,457,-82.50733654722517,27.903551759782108,33611
411768,7290,family,2,12057006600,1,83109,477,-82.5073272590193,27.903551793996463,33611
411768,7293,family,2,12057006600,1,83109,477,-82.5073272590193,27.903551793996463,33611
411769,7295,family,2,12057006600,1,32926,189,-82.50731797030551,27.903551828212084,33611
411769,7296,family,2,12057006600,1,32926,189,-82.50731797030551,27.903551828212084,33611
411770,7306,family,2,12057006600,1,97992,563,-82.50735508564313,27.903543439823004,33611
411770,7316,family,2,12057006600,1,97992,563,-82.50735508564313,27.903543439823004,33611
411771,7317,family,2,12057006600,1,41047,236,-82.50734579642223,27.903543474042348,33611
411771,7320,family,2,12057006600,1,41047,236,-82.50734579642223,27.903543474042348,33611
411772,7321,family,2,12057006600,1,85186,489,-82.50733650872495,27.903543508255463,33611
411772,7324,family,2,12057006600,1,85186,489,-82.50733650872495,27.903543508255463,33611
411773,7329,family,2,12057006600,1,10228,59,-82.50732722051974,27.903543542469805,33611
411773,7332,family,2,12057006600,1,10228,59,-82.50732722051974,27.903543542469805,33611
411774,7334,family,2,12057006600,1,13617,78,-82.50731793180667,27.9035435766854,33611
411774,7337,family,2,12057006600,1,13617,78,-82.50731793180667,27.9035435766854,33611
411775,7338,family,2,12057006600,1,10271,59,-82.5073550471394,27.90353518784516,33611
411775,7340,family,2,12057006600,1,10271,59,-82.5073550471394,27.90353518784516,33611
411776,7341,family,2,12057006600,1,30270,174,-82.50734575791918,27.90353522206449,33611
411776,7344,family,2,12057006600,1,30270,174,-82.50734575791918,27.90353522206449,33611
411777,7346,family,2,12057006600,1,24840,143,-82.5073364702226,27.9035352562776,33611
411777,7357,family,2,12057006600,1,24840,143,-82.5073364702226,27.9035352562776,33611
411778,7361,family,2,12057006600,1,2445,14,-82.50732718201812,27.903535290491927,33611
411778,7362,family,2,12057006600,1,2445,14,-82.50732718201812,27.903535290491927,33611
411779,7365,family,2,12057006600,1,99604,572,-82.50731789330577,27.90353532470752,33611
411779,7366,family,2,12057006600,1,99604,572,-82.50731789330577,27.90353532470752,33611
411780,7369,family,2,12057006600,1,34926,200,-82.507355008642,27.903526937220917,33611
411780,7371,family,2,12057006600,1,34926,200,-82.507355008642,27.903526937220917,33611
411781,7372,family,2,12057006600,1,19551,112,-82.50734571942247,27.903526971440225,33611
411781,7375,family,2,12057006600,1,19551,112,-82.50734571942247,27.903526971440225,33611
411782,7386,family,2,12057006600,1,42635,245,-82.50664030023898,27.90339185900785,33611
411782,7394,family,2,12057006600,1,42635,245,-82.50664030023898,27.90339185900785,33611
411783,7396,family,2,12057006600,1,68937,396,-82.50663101255363,27.903391893173247,33611
411783,7399,family,2,12057006600,1,68937,396,-82.50663101255363,27.903391893173247,33611
411784,7400,family,2,12057006600,1,91759,527,-82.50662172385252,27.90339192734174,33611
411784,7401,family,2,12057006600,1,91759,527,-82.50662172385252,27.90339192734174,33611
411785,7405,family,2,12057006600,1,131845,757,-82.50665883868474,27.903383539141863,33611
411785,7407,family,2,12057006600,1,131845,757,-82.50665883868474,27.903383539141863,33611
411786,7410,family,2,12057006600,1,19685,113,-82.50664955049224,27.90338357331036,33611
411786,7415,family,2,12057006600,1,19685,113,-82.50664955049224,27.90338357331036,33611
411787,7416,family,2,12057006600,1,43309,249,-82.50664026179183,27.903383607480094,33611
411787,7423,family,2,12057006600,1,43309,249,-82.50664026179183,27.903383607480094,33611
411788,7424,family,2,12057006600,1,32152,185,-82.5066309741072,27.90338364164548,33611
411788,7426,family,2,12057006600,1,32152,185,-82.5066309741072,27.90338364164548,33611
411789,7429,family,2,12057006600,1,112190,644,-82.50662168540678,27.903383675813973,33611
411789,7430,family,2,12057006600,1,112190,644,-82.50662168540678,27.903383675813973,33611
411790,7436,family,2,12057006600,1,47695,274,-82.50665880023409,27.903375287162927,33611
411790,7437,family,2,12057006600,1,47695,274,-82.50665880023409,27.903375287162927,33611
411791,7438,family,2,12057006600,1,64120,368,-82.50664951204233,27.903375321331424,33611
411791,7440,family,2,12057006600,1,64120,368,-82.50664951204233,27.903375321331424,33611
411792,7442,family,2,12057006600,1,15706,90,-82.50664022334264,27.90337535550116,33611
411792,7447,family,2,12057006600,1,15706,90,-82.50664022334264,27.90337535550116,33611
411793,7448,family,2,12057006600,1,11477,66,-82.50663093565869,27.90337538966652,33611
411793,7450,family,2,12057006600,1,11477,66,-82.50663093565869,27.90337538966652,33611
411794,7451,family,2,12057006600,1,53115,305,-82.50662164695898,27.90337542383499,33611
411794,7455,family,2,12057006600,1,53115,305,-82.50662164695898,27.90337542383499,33611
411795,7459,family,2,12057006600,1,55071,316,-82.50665876178768,27.903367036086404,33611
411795,7463,family,2,12057006600,1,55071,316,-82.50665876178768,27.903367036086404,33611
411796,7464,family,2,12057006600,1,47023,270,-82.50664947359661,27.90336707025488,33611
411796,7471,family,2,12057006600,1,47023,270,-82.50664947359661,27.90336707025488,33611
411797,7477,family,2,12057006600,1,90743,521,-82.5066401848976,27.9033671044246,33611
411797,7478,family,2,12057006600,1,90743,521,-82.5066401848976,27.9033671044246,33611
411798,7480,family,2,12057006600,1,25365,146,-82.50663089721441,27.903367138589957,33611
411798,7483,family,2,12057006600,1,25365,146,-82.50663089721441,27.903367138589957,33611
411799,7489,family,2,12057006600,1,47789,274,-82.50662160851537,27.90336717275841,33611
411799,7494,family,2,12057006600,1,47789,274,-82.50662160851537,27.90336717275841,33611
411800,7495,family,2,12057006600,1,45591,262,-82.50665872333708,27.90335878410744,33611
411800,7497,family,2,12057006600,1,45591,262,-82.50665872333708,27.90335878410744,33611
411801,7498,family,2,12057006600,1,75230,432,-82.50664943514671,27.90335881827592,33611
411801,7502,family,2,12057006600,1,75230,432,-82.50664943514671,27.90335881827592,33611
411802,7504,family,3,12057006600,1,26681,121,-82.50664014644845,27.903358852445614,33611
411802,7515,family,3,12057006600,1,26681,121,-82.50664014644845,27.903358852445614,33611
411802,7518,family,3,12057006600,1,26681,121,-82.50664014644845,27.903358852445614,33611
411803,7519,family,3,12057006600,1,72423,330,-82.5066308587659,27.903358886610967,33611
411803,7522,family,3,12057006600,1,72423,330,-82.5066308587659,27.903358886610967,33611
411803,7523,family,3,12057006600,1,72423,330,-82.5066308587659,27.903358886610967,33611
411804,7524,family,3,12057006600,1,114131,520,-82.50662157006761,27.903358920779414,33611
411804,7526,family,3,12057006600,1,114131,520,-82.50662157006761,27.903358920779414,33611
411804,7530,family,3,12057006600,1,114131,520,-82.50662157006761,27.903358920779414,33611
411805,7535,family,3,12057006600,1,62271,284,-82.50665868488859,27.903350532579704,33611
411805,7536,family,3,12057006600,1,62271,284,-82.50665868488859,27.903350532579704,33611
411805,7537,family,3,12057006600,1,62271,284,-82.50665868488859,27.903350532579704,33611
411806,7540,family,3,12057006600,1,54229,247,-82.50664939669895,27.90335056674815,33611
411806,7542,family,3,12057006600,1,54229,247,-82.50664939669895,27.90335056674815,33611
411806,7543,family,3,12057006600,1,54229,247,-82.50664939669895,27.90335056674815,33611
411807,7544,family,3,12057006600,1,83987,382,-82.50664010800136,27.903350600917843,33611
411807,7545,family,3,12057006600,1,83987,382,-82.50664010800136,27.903350600917843,33611
411807,7554,family,3,12057006600,1,83987,382,-82.50664010800136,27.903350600917843,33611
411808,7556,family,3,12057006600,1,100537,458,-82.50663082031953,27.903350635083164,33611
411808,7557,family,3,12057006600,1,100537,458,-82.50663082031953,27.903350635083164,33611
411808,7558,family,3,12057006600,1,100537,458,-82.50663082031953,27.903350635083164,33611
411809,7560,family,3,12057006600,1,157636,718,-82.50662153162196,27.903350669251616,33611
411809,7570,family,3,12057006600,1,157636,718,-82.50662153162196,27.903350669251616,33611
411809,7575,family,3,12057006600,1,157636,718,-82.50662153162196,27.903350669251616,33611
411810,7579,family,3,12057006600,1,47113,215,-82.50665864644222,27.90334228150312,33611
411810,7585,family,3,12057006600,1,47113,215,-82.50665864644222,27.90334228150312,33611
411810,7588,family,3,12057006600,1,47113,215,-82.50665864644222,27.90334228150312,33611
411811,7592,family,3,12057006600,1,42657,194,-82.50664935825327,27.90334231567156,33611
411811,7597,family,3,12057006600,1,42657,194,-82.50664935825327,27.90334231567156,33611
411811,7600,family,3,12057006600,1,42657,194,-82.50664935825327,27.90334231567156,33611
411812,7601,family,3,12057006600,1,42398,193,-82.5066400695564,27.903342349841253,33611
411812,7602,family,3,12057006600,1,42398,193,-82.5066400695564,27.903342349841253,33611
411812,7605,family,3,12057006600,1,42398,193,-82.5066400695564,27.903342349841253,33611
411814,7608,family,3,12057006600,1,81783,372,-82.50664038692463,27.903333615566943,33611
411814,7609,family,3,12057006600,1,81783,372,-82.50664038692463,27.903333615566943,33611
411814,7611,family,3,12057006600,1,81783,372,-82.50664038692463,27.903333615566943,33611
411819,10823,nonfamily,2,12057006600,1,88989,511,-82.50829029036791,27.90295169306821,33611
411819,10827,nonfamily,2,12057006600,1,88989,511,-82.50829029036791,27.90295169306821,33611
411819,10829,nonfamily,2,12057006600,2,111896,642,-82.50829029036791,27.90295169306821,33611
411819,10834,nonfamily,2,12057006600,2,111896,642,-82.50829029036791,27.90295169306821,33611
411819,10841,nonfamily,2,12057006600,3,153432,881,-82.50829029036791,27.90295169306821,33611
411819,10843,nonfamily,2,12057006600,3,153432,881,-82.50829029036791,27.90295169306821,33611
411819,10850,nonfamily,2,12057006600,4,28575,164,-82.50829029036791,27.90295169306821,33611
411819,10693,nonfamily,2,12057006600,4,28575,164,-82.50829029036791,27.90295169306821,33611
411819,10696,nonfamily,2,12057006600,5,93430,536,-82.50829029036791,27.90295169306821,33611
411819,10697,nonfamily,2,12057006600,5,93430,536,-82.50829029036791,27.90295169306821,33611
411819,10698,nonfamily,2,12057006600,6,92775,533,-82.50829029036791,27.90295169306821,33611
411819,10699,nonfamily,2,12057006600,6,92775,533,-82.50829029036791,27.90295169306821,33611
411819,10700,nonfamily,2,12057006600,7,79193,455,-82.50829029036791,27.90295169306821,33611
411819,10702,nonfamily,2,12057006600,7,79193,455,-82.50829029036791,27.90295169306821,33611
411820,10703,nonfamily,2,12057006600,1,159361,915,-82.507135858639,27.90262092981452,33611
411820,10705,nonfamily,2,12057006600,1,159361,915,-82.507135858639,27.90262092981452,33611
411820,10706,nonfamily,2,12057006600,2,125614,721,-82.507135858639,27.90262092981452,33611
411820,10707,nonfamily,2,12057006600,2,125614,721,-82.507135858639,27.90262092981452,33611
411820,10708,nonfamily,2,12057006600,3,227020,1303,-82.507135858639,27.90262092981452,33611
411820,10709,nonfamily,2,12057006600,3,227020,1303,-82.507135858639,27.90262092981452,33611
411822,19660,nonfamily,2,12057006700,1,33904,195,-82.50297901834908,27.89978807653556,33611
411822,19662,nonfamily,2,12057006700,1,33904,195,-82.50297901834908,27.89978807653556,33611
411822,19663,nonfamily,2,12057006700,2,59202,340,-82.50297901834908,27.89978807653556,33611
411822,19664,nonfamily,2,12057006700,2,59202,340,-82.50297901834908,27.89978807653556,33611
411822,19665,nonfamily,2,12057006700,3,226399,1300,-82.50297901834908,27.89978807653556,33611
411822,19668,nonfamily,2,12057006700,3,226399,1300,-82.50297901834908,27.89978807653556,33611
411822,19670,nonfamily,2,12057006700,4,39083,224,-82.50297901834908,27.89978807653556,33611
411822,19671,nonfamily,2,12057006700,4,39083,224,-82.50297901834908,27.89978807653556,33611
411824,19673,nonfamily,2,12057006700,1,117341,674,-82.50564417708549,27.903001785452,33611
411824,19674,nonfamily,2,12057006700,1,117341,674,-82.50564417708549,27.903001785452,33611
411824,19675,nonfamily,2,12057006700,2,55840,321,-82.50564417708549,27.903001785452,33611
